object_id,slope,profile_curvature,planar_curvature,lithology,twi,rainfall,ndvi,distance_to_river,distance_to_fault,slope_unit,slope_structure,hazard_label,rainfall_slope_interaction,saturation_potential,fault_vulnerability,stream_power_index_approx,disturbance_index,hydro_stress
853961,3,5,5,2,1,1.0,7,1,3,95,4,0,3,1,0.5,3,8,0.9090909090909092
1489388,4,6,6,2,5,2.0,6,1,1,1,4,0,8,10,1.0,20,10,0.3921568627450981
728398,3,5,6,2,5,1.0,6,4,1,96,4,0,3,5,1.0,15,7,0.196078431372549
3282251,2,6,5,3,1,6.0,6,4,2,38,4,0,12,6,1.0,2,6,5.454545454545454
2137990,5,5,5,3,6,4.0,9,2,3,66,4,0,20,24,0.75,30,7,0.6557377049180328
1960246,8,5,6,3,6,7.0,9,3,3,71,4,0,56,42,0.75,48,6,1.1475409836065575
1009698,4,6,6,6,4,4.0,8,4,1,90,4,0,16,16,3.0,16,7,0.9756097560975612
2849427,6,4,7,3,4,4.0,8,4,2,34,1,0,24,16,1.0,24,6,0.9756097560975612
3624535,6,5,5,0,5,6.0,9,-1,1,25,4,0,36,30,0.0,30,12,1.1764705882352942
2633258,6,6,5,3,6,6.0,9,3,3,45,5,0,36,36,0.75,36,6,0.9836065573770492
2947708,2,5,5,3,2,3.0,7,1,3,28,4,0,6,6,0.75,4,8,1.4285714285714286
2862382,1,5,6,3,6,2.0,7,1,1,19,4,0,2,12,1.5,6,10,0.3278688524590164
3166822,2,6,4,3,6,6.0,8,3,2,41,4,0,12,36,1.0,12,7,0.9836065573770492
2624130,2,6,5,3,4,8.0,9,3,3,45,5,0,16,32,0.75,8,6,1.951219512195122
2340666,6,5,5,3,5,8.0,8,2,3,51,1,0,48,40,0.75,30,7,1.5686274509803924
853784,2,6,4,1,3,1.0,8,1,1,93,4,0,2,3,0.5,6,10,0.3225806451612903
2616901,4,6,5,3,3,4.0,8,2,4,45,5,0,16,12,0.6,12,6,1.2903225806451613
513685,5,4,5,2,2,2.0,7,4,3,96,4,0,10,4,0.5,10,5,0.9523809523809524
3544753,4,6,5,3,2,8.0,9,1,2,24,3,0,32,16,1.0,8,9,3.809523809523809
1271929,1,5,5,1,2,1.0,4,4,3,86,4,0,1,2,0.25,2,5,0.4761904761904761
798977,5,7,4,1,4,2.0,7,1,1,95,4,0,10,8,0.5,20,10,0.4878048780487805
1841258,5,7,3,3,1,1.0,6,1,3,75,1,0,5,1,0.75,5,8,0.9090909090909092
1870091,2,7,5,3,6,3.0,7,2,3,110,4,0,6,18,0.75,12,7,0.4918032786885246
150173,7,7,4,1,4,3.0,9,4,5,107,4,0,21,12,0.1666666666666666,28,3,0.7317073170731708
104252,3,6,5,4,7,1.0,7,3,5,107,4,0,3,7,0.6666666666666666,21,4,0.1408450704225352
1488863,1,5,6,2,6,2.0,8,5,2,3,4,0,2,12,0.6666666666666666,6,5,0.3278688524590164
1147291,5,4,5,2,4,4.0,8,4,3,86,4,0,20,16,0.5,20,5,0.9756097560975612
782110,3,4,5,4,2,1.0,8,2,2,98,4,0,3,2,1.3333333333333333,6,8,0.4761904761904761
1991231,6,5,6,3,3,7.0,9,3,4,72,4,0,42,21,0.6,18,5,2.258064516129032
2833318,3,6,5,3,2,3.0,7,2,1,29,4,0,9,6,1.5,6,9,1.4285714285714286
540929,4,5,6,2,2,3.0,7,1,3,94,4,0,12,6,0.5,8,8,1.4285714285714286
2383389,7,6,5,2,6,8.0,9,1,3,53,4,0,56,48,0.5,42,8,1.3114754098360657
3083184,4,6,6,3,3,4.0,8,1,1,42,4,0,16,12,1.5,12,10,1.2903225806451613
1764186,2,5,5,3,5,1.0,7,3,2,76,5,0,2,5,1.0,10,7,0.196078431372549
1775787,2,6,5,3,3,1.0,9,2,2,75,1,0,2,3,1.0,6,8,0.3225806451612903
3602029,3,6,6,3,4,7.0,7,1,4,25,4,0,21,28,0.6,12,7,1.707317073170732
958918,5,5,6,5,2,4.0,8,3,1,92,5,0,20,8,2.5,10,8,1.9047619047619049
1286404,6,6,6,4,2,1.0,8,3,3,2,5,0,6,2,1.0,12,6,0.4761904761904761
2666148,4,5,6,3,2,4.0,8,2,1,32,5,0,16,8,1.5,8,9,1.9047619047619049
672311,1,5,6,4,9,1.0,6,1,2,94,4,0,1,9,1.3333333333333333,9,9,0.1098901098901098
2470288,7,8,5,3,5,7.0,7,2,3,10,5,0,49,35,0.75,35,7,1.3725490196078431
3192576,9,7,6,3,3,6.0,4,3,2,27,4,0,54,18,1.0,27,7,1.935483870967741
2334778,6,5,5,2,6,8.0,8,2,4,55,4,0,48,48,0.4,36,6,1.3114754098360657
1932105,8,6,4,3,5,6.0,4,4,3,73,4,0,48,30,0.75,40,5,1.1764705882352942
1665475,6,6,5,3,2,2.0,4,4,1,4,1,0,12,4,1.5,12,7,0.9523809523809524
3271350,3,4,6,3,1,6.0,7,2,1,118,3,0,18,6,1.5,3,9,5.454545454545454
2180112,4,5,6,3,3,2.0,7,3,3,60,4,0,8,6,0.75,12,6,0.6451612903225806
1180511,8,6,5,4,8,2.0,8,2,3,86,4,0,16,16,1.0,64,7,0.2469135802469136
3122804,3,5,5,3,1,4.0,8,3,1,19,4,0,12,4,1.5,3,8,3.636363636363636
1399669,4,5,6,2,4,4.0,8,4,2,85,1,0,16,16,0.6666666666666666,16,6,0.9756097560975612
2638555,1,5,5,3,7,8.0,9,2,2,45,5,0,8,56,1.0,7,8,1.1267605633802815
1610760,6,5,5,2,1,3.0,8,3,1,80,1,0,18,3,1.0,6,8,2.727272727272727
2120732,7,6,6,3,4,4.0,8,2,2,58,4,0,28,16,1.0,28,8,0.9756097560975612
1558039,5,6,6,2,4,3.0,2,1,1,4,4,0,15,12,1.0,20,10,0.7317073170731708
975301,6,6,4,6,2,3.0,7,4,1,91,1,0,18,6,3.0,12,7,1.4285714285714286
56984,7,5,4,2,3,2.0,6,1,5,106,4,0,14,6,0.3333333333333333,21,6,0.6451612903225806
679493,3,4,6,2,1,2.0,4,5,2,94,4,0,6,2,0.6666666666666666,3,5,1.818181818181818
373132,6,6,6,2,6,1.0,6,5,5,97,4,0,6,6,0.3333333333333333,36,2,0.1639344262295082
1986222,7,5,7,3,5,6.0,9,2,4,72,4,0,42,30,0.6,35,6,1.1764705882352942
1801699,4,6,4,3,7,3.0,8,1,2,76,5,0,12,21,1.0,28,9,0.4225352112676057
3347977,1,6,5,3,5,6.0,9,1,2,26,4,0,6,30,1.0,5,9,1.1764705882352942
3367782,1,6,6,3,2,6.0,9,1,3,21,4,0,6,12,0.75,2,8,2.857142857142857
1771301,2,5,4,3,2,3.0,8,3,2,111,4,0,6,6,1.0,4,7,1.4285714285714286
2752610,5,6,6,3,5,3.0,9,2,1,33,4,0,15,15,1.5,25,9,0.5882352941176471
3120701,6,5,6,3,4,7.0,9,2,1,41,4,0,42,28,1.5,24,9,1.707317073170732
567600,5,6,6,2,7,2.0,8,3,3,94,4,0,10,14,0.5,35,6,0.2816901408450704
601166,6,6,5,2,6,2.0,6,1,2,94,4,0,12,12,0.6666666666666666,36,9,0.3278688524590164
686681,2,6,4,2,9,1.0,5,3,1,100,1,0,2,9,1.0,18,8,0.1098901098901098
805686,6,5,6,1,4,2.0,7,2,1,102,4,0,12,8,0.5,24,9,0.4878048780487805
1805511,4,6,6,3,3,3.0,8,2,4,76,5,0,12,9,0.6,12,6,0.9677419354838708
3254318,2,5,6,3,6,7.0,9,2,1,118,3,0,14,42,1.5,12,9,1.1475409836065575
3503921,3,5,6,3,1,8.0,9,1,1,20,4,0,24,8,1.5,3,10,7.272727272727272
3267425,3,5,5,3,5,7.0,9,4,3,118,3,0,21,35,0.75,15,5,1.3725490196078431
2887553,9,6,6,3,1,5.0,8,3,2,29,4,0,45,5,1.0,9,7,4.545454545454545
1360062,4,6,5,1,2,2.0,8,2,2,86,5,0,8,4,0.3333333333333333,8,8,0.9523809523809524
2566998,4,5,6,3,2,4.0,8,3,3,50,4,0,16,8,0.75,8,6,1.9047619047619049
1267752,1,5,6,2,4,1.0,8,5,1,85,4,0,1,4,1.0,4,6,0.2439024390243902
2548326,3,5,7,3,1,4.0,8,3,2,12,4,0,12,4,1.0,3,7,3.636363636363636
2503844,6,6,6,3,5,5.0,8,4,4,10,5,0,30,25,0.6,30,4,0.9803921568627452
2044940,6,3,7,3,6,5.0,8,1,2,58,4,0,30,30,1.0,36,9,0.819672131147541
776007,2,3,7,2,2,2.0,8,2,2,91,1,0,4,4,0.6666666666666666,4,8,0.9523809523809524
665520,1,6,5,4,3,1.0,8,2,2,94,4,0,1,3,1.3333333333333333,3,8,0.3225806451612903
492608,3,5,6,2,5,2.0,4,2,3,105,4,0,6,10,0.5,15,7,0.3921568627450981
96805,3,5,6,4,5,2.0,6,2,5,107,1,0,6,10,0.6666666666666666,15,5,0.3921568627450981
701642,3,6,6,2,5,2.0,8,5,1,96,4,0,6,10,1.0,15,6,0.3921568627450981
1530877,4,5,6,2,5,3.0,7,5,2,80,1,0,12,15,0.6666666666666666,20,5,0.5882352941176471
1402726,3,6,5,2,2,2.0,8,5,2,85,4,0,6,4,0.6666666666666666,6,5,0.9523809523809524
519379,4,6,5,2,2,2.0,8,5,2,96,4,0,8,4,0.6666666666666666,8,5,0.9523809523809524
413017,9,6,6,2,1,2.0,8,4,4,107,4,0,18,2,0.4,9,4,1.818181818181818
777366,5,5,6,4,1,2.0,6,3,1,99,4,0,10,2,2.0,5,8,1.818181818181818
855064,2,5,7,6,3,3.0,9,2,2,95,4,0,6,9,2.0,6,8,0.9677419354838708
2725866,5,6,6,3,7,4.0,8,3,1,45,5,0,20,28,1.5,35,8,0.5633802816901409
259450,3,6,4,2,3,2.0,8,4,5,107,4,0,6,6,0.3333333333333333,9,3,0.6451612903225806
1151985,7,5,6,4,6,2.0,6,2,2,86,4,0,14,12,1.3333333333333333,42,8,0.3278688524590164
3192725,7,6,5,3,2,4.0,4,2,3,41,4,0,28,8,0.75,14,7,1.9047619047619049
2355965,6,5,6,2,4,8.0,8,2,4,61,4,0,48,32,0.4,24,6,1.951219512195122
3365575,2,5,5,3,2,7.0,9,2,1,39,4,0,14,14,1.5,4,9,3.333333333333333
2936200,1,6,6,3,5,3.0,7,2,1,19,4,0,3,15,1.5,5,9,0.5882352941176471
1590258,4,7,4,2,6,3.0,8,2,2,80,1,0,12,18,0.6666666666666666,24,8,0.4918032786885246
681757,2,6,6,4,8,1.0,8,2,2,94,4,0,2,8,1.3333333333333333,16,8,0.1234567901234568
893733,6,6,5,4,1,2.0,8,2,1,91,1,0,12,2,2.0,6,9,1.818181818181818
2589551,7,5,7,3,4,7.0,7,2,3,32,4,0,49,28,0.75,28,7,1.707317073170732
1557496,6,6,5,2,2,2.0,7,5,2,4,4,0,12,4,0.6666666666666666,12,5,0.9523809523809524
2869825,4,5,5,3,5,3.0,7,3,2,19,4,0,12,15,1.0,20,7,0.5882352941176471
2491068,7,5,6,3,6,6.0,8,3,4,10,5,0,42,36,0.6,42,5,0.9836065573770492
1432411,4,5,6,2,7,1.0,7,3,2,1,3,0,4,7,0.6666666666666666,28,7,0.1408450704225352
2939323,7,5,5,3,3,5.0,8,2,2,34,1,0,35,15,1.0,21,8,1.6129032258064515
1376430,3,6,5,2,2,4.0,5,5,2,85,4,0,12,8,0.6666666666666666,6,5,1.9047619047619049
1336392,5,6,6,2,6,2.0,7,5,2,85,4,0,10,12,0.6666666666666666,30,5,0.3278688524590164
805191,5,6,6,4,2,1.0,8,3,1,99,4,0,5,2,2.0,10,8,0.4761904761904761
1209713,8,6,5,1,8,3.0,1,3,3,88,4,0,24,24,0.25,64,6,0.3703703703703704
2016383,8,5,6,3,3,5.0,6,2,4,71,4,0,40,15,0.6,24,6,1.6129032258064515
1868127,2,7,5,3,2,3.0,8,1,3,74,5,0,6,6,0.75,4,8,1.4285714285714286
2237005,4,5,5,3,8,4.0,9,4,2,68,1,0,16,32,1.0,32,6,0.4938271604938272
2917833,4,6,6,3,3,4.0,8,2,3,34,1,0,16,12,0.75,12,7,1.2903225806451613
614622,4,6,6,2,5,2.0,7,2,2,94,4,0,8,10,0.6666666666666666,20,8,0.3921568627450981
1668077,3,5,7,3,5,2.0,5,2,2,75,1,0,6,10,1.0,15,8,0.3921568627450981
2671474,3,7,3,3,2,4.0,9,1,2,49,4,0,12,8,1.0,6,9,1.9047619047619049
2449543,4,6,6,3,6,6.0,9,2,4,10,5,0,24,36,0.6,24,6,0.9836065573770492
1612306,5,5,6,2,4,2.0,7,5,1,81,4,0,10,8,1.0,20,6,0.4878048780487805
3626588,4,5,6,0,1,3.0,7,-1,1,120,4,0,12,3,0.0,4,12,2.727272727272727
3089139,3,5,6,3,6,5.0,7,3,2,23,4,0,15,30,1.0,18,7,0.819672131147541
1037888,4,6,6,6,4,2.0,2,3,1,113,4,0,8,8,3.0,16,8,0.4878048780487805
2831131,3,4,7,3,7,7.0,9,3,1,19,4,0,21,49,1.5,21,8,0.9859154929577464
1668724,4,5,6,3,2,2.0,2,1,2,84,4,0,8,4,1.0,8,9,0.9523809523809524
766184,2,6,6,2,1,2.0,6,3,1,102,4,0,4,2,1.0,2,8,1.818181818181818
3285394,1,5,6,3,3,7.0,8,2,2,23,4,0,7,21,1.0,3,8,2.258064516129032
1073921,4,5,6,2,3,2.0,7,3,2,90,1,0,8,6,0.6666666666666666,12,7,0.6451612903225806
2471082,7,5,6,3,5,8.0,6,3,5,10,5,0,56,40,0.5,35,4,1.5686274509803924
730473,3,6,6,4,1,1.0,7,1,2,94,4,0,3,1,1.3333333333333333,3,9,0.9090909090909092
684572,2,4,7,4,9,1.0,3,1,3,94,4,0,2,9,1.0,18,8,0.1098901098901098
3622676,7,8,5,0,5,7.0,9,-1,1,25,4,0,49,35,0.0,35,12,1.3725490196078431
3154671,2,5,6,3,2,5.0,7,2,3,23,4,0,10,10,0.75,4,7,2.380952380952381
968259,5,5,5,5,2,3.0,8,3,1,92,5,0,15,6,2.5,10,8,1.4285714285714286
414695,3,4,7,2,6,1.0,4,1,5,97,4,0,3,6,0.3333333333333333,18,6,0.1639344262295082
2439840,2,7,6,3,3,8.0,9,1,4,10,5,0,16,24,0.6,6,7,2.5806451612903225
3572984,2,6,5,3,5,8.0,7,2,4,43,4,0,16,40,0.6,10,6,1.5686274509803924
834188,3,6,6,1,2,1.0,7,1,2,91,1,0,3,2,0.3333333333333333,6,9,0.4761904761904761
14489,2,6,4,2,4,2.0,6,3,5,107,1,0,4,8,0.3333333333333333,8,4,0.4878048780487805
1684561,5,5,6,3,8,2.0,2,3,1,108,1,0,10,16,1.5,40,8,0.2469135802469136
3265594,2,7,5,3,4,7.0,7,4,3,118,3,0,14,28,0.75,8,5,1.707317073170732
3543203,8,4,6,3,7,8.0,8,1,2,24,3,0,64,56,1.0,56,9,1.1267605633802815
3567293,2,6,6,3,7,8.0,6,1,5,43,4,0,16,56,0.5,14,6,1.1267605633802815
2854804,3,5,6,3,1,2.0,7,2,2,19,4,0,6,2,1.0,3,8,1.818181818181818
2654311,5,6,6,3,6,4.0,8,1,1,49,4,0,20,24,1.5,30,10,0.6557377049180328
906878,5,4,7,4,4,3.0,7,3,1,92,4,0,15,12,2.0,20,8,0.7317073170731708
2530073,2,4,7,3,8,4.0,7,4,3,10,5,0,8,32,0.75,16,5,0.4938271604938272
1211943,5,6,6,1,8,2.0,1,3,3,86,5,0,10,16,0.25,40,6,0.2469135802469136
3289455,2,6,6,3,6,6.0,9,1,1,38,4,0,12,36,1.5,12,10,0.9836065573770492
97874,3,4,7,1,2,1.0,6,1,5,107,4,0,3,2,0.1666666666666666,6,6,0.4761904761904761
928317,4,5,6,1,8,3.0,7,3,1,92,5,0,12,24,0.5,32,8,0.3703703703703704
2731165,5,7,6,3,7,4.0,5,4,1,32,4,0,20,28,1.5,35,7,0.5633802816901409
805331,7,7,4,4,5,1.0,8,1,2,98,4,0,7,5,1.3333333333333333,35,9,0.196078431372549
2140511,8,6,6,3,4,4.0,6,5,2,58,4,0,32,16,1.0,32,5,0.9756097560975612
2036732,5,3,7,3,7,5.0,7,1,2,58,4,0,25,35,1.0,35,9,0.7042253521126761
1647662,3,6,6,2,1,2.0,6,5,1,77,5,0,6,2,1.0,3,6,1.818181818181818
3290929,2,6,5,3,6,7.0,8,3,3,20,4,0,14,42,0.75,12,6,1.1475409836065575
502408,4,6,4,2,1,2.0,8,5,3,105,4,0,8,2,0.5,4,4,1.818181818181818
3603060,2,5,6,3,5,6.0,7,1,3,25,4,0,12,30,0.75,10,8,1.1764705882352942
113353,5,6,6,1,7,1.0,4,1,5,107,4,0,5,7,0.1666666666666666,35,6,0.1408450704225352
2874190,6,5,4,3,1,6.0,9,3,1,19,4,0,36,6,1.5,6,8,5.454545454545454
287265,4,5,4,2,4,2.0,8,5,5,97,4,0,8,8,0.3333333333333333,16,2,0.4878048780487805
993694,6,5,6,6,6,2.0,9,4,1,90,1,0,12,12,3.0,36,7,0.3278688524590164
155839,3,6,5,2,4,3.0,7,1,5,106,4,0,9,12,0.3333333333333333,12,6,0.7317073170731708
1989320,6,6,5,3,1,5.0,8,3,3,72,4,0,30,5,0.75,6,6,4.545454545454545
1769123,6,5,5,3,3,2.0,5,1,4,77,5,0,12,6,0.6,18,7,0.6451612903225806
3162845,6,5,6,3,3,4.0,9,2,3,37,4,0,24,12,0.75,18,7,1.2903225806451613
2887912,2,6,5,3,2,3.0,8,3,1,34,1,0,6,6,1.5,4,8,1.4285714285714286
2248477,9,5,4,3,3,7.0,9,0,5,68,1,0,63,21,0.5,27,7,2.258064516129032
2457487,2,6,7,3,3,6.0,9,2,4,10,5,0,12,18,0.6,6,6,1.935483870967741
3561132,4,6,6,3,4,6.0,8,3,3,43,4,0,24,24,0.75,16,6,1.4634146341463417
1919610,2,6,5,3,3,3.0,9,2,3,73,4,0,6,9,0.75,6,7,0.9677419354838708
2723654,5,6,7,3,6,6.0,8,4,3,31,4,0,30,36,0.75,30,5,0.9836065573770492
471933,3,5,5,2,5,2.0,8,5,4,105,4,0,6,10,0.4,15,3,0.3921568627450981
1144930,3,5,6,4,5,3.0,7,1,1,86,4,0,9,15,2.0,15,10,0.5882352941176471
2641982,4,5,7,3,7,4.0,7,1,1,48,4,0,16,28,1.5,28,10,0.5633802816901409
2899747,4,7,5,3,2,4.0,9,1,1,28,4,0,16,8,1.5,8,10,1.9047619047619049
2673888,2,5,6,3,6,4.0,9,2,1,32,5,0,8,24,1.5,12,9,0.6557377049180328
3376850,1,5,6,3,4,5.0,8,5,2,20,4,0,5,20,1.0,4,5,1.2195121951219514
1231250,4,5,5,2,3,1.0,1,5,2,86,5,0,4,3,0.6666666666666666,12,5,0.3225806451612903
3566798,4,8,6,3,3,7.0,8,1,1,43,4,0,28,21,1.5,12,10,2.258064516129032
2925835,5,7,6,3,3,4.0,8,3,1,19,4,0,20,12,1.5,15,8,1.2903225806451613
2388077,1,5,5,3,6,7.0,8,0,3,61,4,0,7,42,0.75,6,9,1.1475409836065575
2797544,3,6,5,3,4,3.0,8,4,1,33,4,0,9,12,1.5,12,7,0.7317073170731708
1622892,5,6,5,2,5,4.0,7,4,1,81,4,0,20,20,1.0,25,7,0.7843137254901962
1878296,3,6,7,3,2,2.0,8,3,3,73,4,0,6,4,0.75,6,6,0.9523809523809524
2713716,7,4,6,3,2,5.0,4,2,1,47,1,0,35,10,1.5,14,9,2.380952380952381
846780,2,7,5,1,6,3.0,7,1,2,98,4,0,6,18,0.3333333333333333,12,9,0.4918032786885246
1360071,5,6,6,1,2,2.0,9,2,2,86,5,0,10,4,0.3333333333333333,10,8,0.9523809523809524
496270,3,6,6,2,1,2.0,6,4,3,96,4,0,6,2,0.5,3,5,1.818181818181818
799913,6,6,5,4,2,1.0,8,2,1,102,4,0,6,2,2.0,12,9,0.4761904761904761
3334868,5,6,5,3,1,6.0,9,2,1,20,4,0,30,6,1.5,5,9,5.454545454545454
248506,3,6,6,2,4,3.0,9,5,4,107,4,0,9,12,0.4,12,3,0.7317073170731708
3138110,2,7,3,3,2,4.0,9,2,3,23,4,0,8,8,0.75,4,7,1.9047619047619049
1225531,5,4,6,2,2,1.0,5,2,3,87,1,0,5,2,0.5,10,7,0.4761904761904761
2215088,4,5,5,3,5,4.0,8,4,2,66,1,0,16,20,1.0,20,6,0.7843137254901962
2571381,4,6,6,3,6,6.0,9,2,4,50,4,0,24,36,0.6,24,6,0.9836065573770492
1911127,3,6,5,3,6,2.0,8,4,3,73,4,0,6,12,0.75,18,5,0.3278688524590164
3341113,1,6,6,3,1,5.0,7,1,1,23,4,0,5,5,1.5,1,10,4.545454545454545
705586,4,6,4,4,7,2.0,7,2,2,94,4,0,8,14,1.3333333333333333,28,8,0.2816901408450704
3602442,2,5,6,3,6,6.0,8,1,3,25,4,0,12,36,0.75,12,8,0.9836065573770492
747885,4,6,5,4,2,2.0,5,1,2,94,4,0,8,4,1.3333333333333333,8,9,0.9523809523809524
2146724,9,6,5,3,5,4.0,9,3,1,58,4,0,36,20,1.5,45,8,0.7843137254901962
3339816,8,5,5,3,4,5.0,9,3,2,26,4,0,40,20,1.0,32,7,1.2195121951219514
398661,2,7,4,2,2,1.0,8,4,4,107,4,0,2,2,0.4,4,4,0.4761904761904761
2014682,7,7,3,3,1,6.0,9,2,1,71,4,0,42,6,1.5,7,9,5.454545454545454
3485094,2,5,5,3,3,8.0,5,5,2,20,4,0,16,24,1.0,6,5,2.5806451612903225
3580935,3,6,6,3,3,7.0,9,1,2,43,4,0,21,21,1.0,9,9,2.258064516129032
1228299,5,6,6,2,8,1.0,7,5,1,86,5,0,5,8,1.0,40,6,0.1234567901234568
2199964,5,6,5,3,4,2.0,9,5,1,58,4,0,10,8,1.5,20,6,0.4878048780487805
1605193,7,6,5,2,3,2.0,6,5,1,84,5,0,14,6,1.0,21,6,0.6451612903225806
1045161,6,5,6,6,6,1.0,9,3,1,113,4,0,6,6,3.0,36,8,0.1639344262295082
606021,4,5,6,2,4,1.0,8,1,2,94,4,0,4,4,0.6666666666666666,16,9,0.2439024390243902
465895,4,6,6,2,4,2.0,7,3,4,105,4,0,8,8,0.4,16,5,0.4878048780487805
1556955,4,6,5,2,6,4.0,7,5,1,3,4,0,16,24,1.0,24,6,0.6557377049180328
161916,3,5,6,1,6,2.0,7,3,5,107,4,0,6,12,0.1666666666666666,18,4,0.3278688524590164
3607314,2,6,6,3,5,7.0,9,1,3,25,4,0,14,35,0.75,10,8,1.3725490196078431
447722,2,6,6,2,3,1.0,9,5,4,105,4,0,2,3,0.4,6,3,0.3225806451612903
972407,7,6,5,6,3,3.0,8,4,1,91,4,0,21,9,3.0,21,7,0.9677419354838708
2486134,6,6,5,3,8,6.0,8,2,2,10,5,0,36,48,1.0,48,8,0.7407407407407408
3557963,7,6,5,3,4,8.0,9,2,2,43,4,0,56,32,1.0,28,8,1.951219512195122
2474795,8,3,5,3,5,8.0,9,2,2,10,5,0,64,40,1.0,40,8,1.5686274509803924
3493208,1,5,6,3,6,7.0,8,1,3,24,3,0,7,42,0.75,6,8,1.1475409836065575
3328489,2,6,6,3,1,6.0,9,4,2,118,3,0,12,6,1.0,2,6,5.454545454545454
3098537,6,6,5,3,4,7.0,9,2,1,13,3,0,42,28,1.5,24,9,1.707317073170732
1149169,6,4,7,1,3,4.0,2,1,2,88,4,0,24,12,0.3333333333333333,18,9,1.2903225806451613
1652762,3,5,7,3,5,2.0,2,2,2,81,4,0,6,10,1.0,15,8,0.3921568627450981
2260197,3,5,6,3,7,7.0,7,5,1,62,4,0,21,49,1.5,21,6,0.9859154929577464
3066094,3,5,6,3,4,6.0,5,1,3,23,4,0,18,24,0.75,12,8,1.4634146341463417
132499,6,6,5,1,2,3.0,7,1,5,107,4,0,18,6,0.1666666666666666,12,6,1.4285714285714286
2152725,7,7,6,3,2,4.0,9,3,1,58,4,0,28,8,1.5,14,8,1.9047619047619049
106606,3,6,6,4,7,2.0,9,4,5,107,4,0,6,14,0.6666666666666666,21,3,0.2816901408450704
1682564,3,5,6,3,5,2.0,7,4,1,109,1,0,6,10,1.5,15,7,0.3921568627450981
1366949,3,6,5,2,6,4.0,8,5,2,85,4,0,12,24,0.6666666666666666,18,5,0.6557377049180328
779089,5,6,5,1,3,1.0,5,3,1,99,4,0,5,3,0.5,15,8,0.3225806451612903
467351,3,7,6,2,1,1.0,8,3,5,97,4,0,3,1,0.3333333333333333,3,4,0.9090909090909092
2803251,6,2,8,3,2,5.0,8,1,1,33,4,0,30,10,1.5,12,10,2.380952380952381
3282666,3,6,5,3,4,6.0,8,1,1,118,3,0,18,24,1.5,12,10,1.4634146341463417
949656,5,6,4,6,3,3.0,9,3,1,91,1,0,15,9,3.0,15,8,0.9677419354838708
1323502,3,6,5,2,3,1.0,9,2,3,2,5,0,3,3,0.5,9,7,0.3225806451612903
1204136,4,5,6,2,7,3.0,1,4,1,86,4,0,12,21,1.0,28,7,0.4225352112676057
2442261,5,6,6,3,6,5.0,9,1,3,10,5,0,25,30,0.75,30,8,0.819672131147541
3615885,2,6,5,3,3,7.0,9,1,3,25,4,0,14,21,0.75,6,8,2.258064516129032
1767576,7,7,6,3,7,2.0,9,1,3,77,5,0,14,14,0.75,49,8,0.2816901408450704
1494641,6,4,7,2,7,2.0,7,5,3,3,4,0,12,14,0.5,42,4,0.2816901408450704
1120626,5,6,6,2,2,1.0,8,3,2,88,4,0,5,2,0.6666666666666666,10,7,0.4761904761904761
2699288,4,7,5,3,3,4.0,8,3,1,47,1,0,16,12,1.5,12,8,1.2903225806451613
3485677,3,5,5,3,3,8.0,6,5,2,20,4,0,24,24,1.0,9,5,2.5806451612903225
3458463,4,6,5,3,1,8.0,9,5,2,20,4,0,32,8,1.0,4,5,7.272727272727272
946370,5,6,5,4,3,3.0,8,2,1,91,1,0,15,9,2.0,15,9,0.9677419354838708
793585,6,5,6,4,3,1.0,7,3,1,99,4,0,6,3,2.0,18,8,0.3225806451612903
1952451,6,4,6,3,7,6.0,7,4,3,72,4,0,36,42,0.75,42,5,0.8450704225352114
1791403,2,5,7,3,3,1.0,8,1,2,8,1,0,2,3,1.0,6,9,0.3225806451612903
1415167,2,5,6,2,7,3.0,8,5,2,85,4,0,6,21,0.6666666666666666,14,5,0.4225352112676057
642283,4,6,4,2,2,2.0,8,3,2,96,4,0,8,4,0.6666666666666666,8,7,0.9523809523809524
1317815,6,7,4,4,7,1.0,8,2,3,86,5,0,6,7,1.0,42,7,0.1408450704225352
3004207,3,6,4,3,5,5.0,5,1,2,28,4,0,15,25,1.0,15,9,0.9803921568627452
3582415,2,6,6,3,2,7.0,7,1,4,25,4,0,14,14,0.6,4,7,3.333333333333333
3282420,4,5,5,3,7,7.0,9,1,1,23,4,0,28,49,1.5,28,10,0.9859154929577464
1844319,2,6,6,3,5,3.0,6,1,3,74,5,0,6,15,0.75,10,8,0.5882352941176471
3580134,2,2,8,3,7,7.0,7,1,1,43,4,0,14,49,1.5,14,10,0.9859154929577464
2955809,6,5,6,3,4,4.0,3,1,3,34,1,0,24,16,0.75,24,8,0.9756097560975612
3218815,2,5,6,3,5,7.0,9,3,1,22,4,0,14,35,1.5,10,8,1.3725490196078431
75767,5,5,7,1,7,1.0,8,3,5,107,1,0,5,7,0.1666666666666666,35,4,0.1408450704225352
925082,3,5,5,6,8,3.0,8,3,1,91,1,0,9,24,3.0,24,8,0.3703703703703704
3515472,6,6,5,3,2,7.0,7,1,1,24,3,0,42,14,1.5,12,10,3.333333333333333
1598456,6,6,6,2,2,2.0,6,5,1,81,4,0,12,4,1.0,12,6,0.9523809523809524
3084169,6,6,6,3,3,5.0,8,2,1,23,4,0,30,15,1.5,18,9,1.6129032258064515
2119092,7,6,6,3,1,4.0,7,3,1,58,4,0,28,4,1.5,7,8,3.636363636363636
